,NO_Detail,NH3_Detail,NO_Overall,NH3_Overall,Time,temperature
354,0.00024972129081563525,9.898914722650313e-17,0.0002054955,-1.1840665334544787e-10,,
355,0.0002497295692745662,4.753871519414842e-17,0.0002054955,-1.3274787317577688e-10,,
356,0.00024973664239337013,-6.168058764440266e-17,0.0002054955,-1.4708906134647913e-10,,
357,0.00024974294746041493,6.45710273806255e-17,0.0002054955,-1.6143027258968174e-10,,
358,0.0002497485362339966,5.095591129455717e-17,0.0002054955,-1.7199045251664093e-10,,
359,0.0002497537,-2.619686e-17,0.0002054955,-1.8136981946127602e-10,,
360,0.0002,0.0003,0.0002,0.0003,,
361,0.0002946414742803742,1.0789740169985596e-10,0.0002413625170622814,1.1059416140891725e-05,,
362,0.00029528681758570234,4.937850108615517e-14,0.0002424790286691379,3.6137054879494676e-07,,
363,0.0002954794275728411,1.6467886793439107e-14,0.00024251513764487808,1.1685818347174328e-08,,
364,0.00029559493334170816,-2.557880708732569e-17,0.00024251630000000001,3.70272884204376e-10,,
365,0.0002956755086101721,3.2240884209489696e-16,0.00024251630000000001,3.095386209488677e-11,,
366,0.0002957345003658058,8.2306638254639e-17,0.00024251630000000001,-1.6760915283928624e-11,,
367,0.0002957791159415414,-6.865379423095171e-16,0.00024251630000000001,-4.528661953328053e-11,,
368,0.00029581411283755114,1.929984734521119e-15,0.00024251630000000001,-7.024643469892994e-11,,
369,0.0002958423279556781,-1.997546586355726e-15,0.00024251630000000001,-9.266938255396219e-11,,
370,0.0002958658870326542,3.234838619883355e-16,0.00024251630000000001,-1.1412105305006249e-10,,
371,0.00029588599397790933,-3.5770088591920024e-15,0.00024251630000000001,-1.3557270162139315e-10,,
372,0.00029590387059726315,6.323693991540961e-15,0.00024251630000000001,-1.5694867716896699e-10,,
373,0.00029591990575881367,1.3805475539484783e-14,0.00024251630000000001,-1.7677474763139004e-10,,
374,0.000295934773898915,3.300682154756784e-16,0.00024251630000000001,-1.965438717184887e-10,,
375,0.0002959486675852375,-8.662147817959149e-17,0.00024251630000000001,-2.1631298428239687e-10,,
376,0.00029596200408210774,-1.6030754096453626e-17,0.00024251630000000001,-2.3608208102954113e-10,,
377,0.0002959748879215573,-3.214336561289598e-16,0.00024251630000000001,-2.5585122171582003e-10,,
378,0.0002959873199246238,-1.0167587326120851e-16,0.0002425164,-2.7562030538220996e-10,,
379,0.0002959996,3.856591e-17,0.0002425164,-2.953894581778642e-10,,
380,0.0002,0.0003,0.0002,0.0003,,
381,0.00033185566272136437,1.5227998817822038e-13,0.00027651274976931415,3.166893604805373e-06,,
382,0.0003322229524611288,7.112360784082816e-16,0.00027712265214979086,2.5466278194386253e-08,,
383,0.0003324260451075685,1.2773077941208848e-16,0.0002771275,2.4812993253697023e-10,,
384,0.0003325665204829436,1.2693220648485116e-16,0.0002771276,-5.1025907526986086e-11,,
385,0.00033267030217523245,1.0751742488894608e-15,0.0002771276,-9.634243688379129e-11,,
386,0.00033275176382315663,5.864299946761586e-16,0.0002771276,-1.3290448002136572e-10,,
387,0.00033281894948404886,1.9732934142075714e-16,0.0002771276,-1.6615087464196292e-10,,
388,0.0003328769382347516,5.869060178395521e-17,0.0002771276,-1.9894843720599048e-10,,
389,0.00033292868264211934,4.100850980338595e-17,0.0002771276,-2.2936913069752275e-10,,
390,0.0003329763332778198,9.469290426821802e-17,0.0002771276,-2.5978972418905514e-10,,
391,0.0003330212334573604,9.053040529614981e-17,0.0002771276,-2.90210481153836e-10,,
392,0.00033306422102496265,9.125339430678785e-17,0.0002771276,-3.206311491605829e-10,,
393,0.00033310587787084534,8.861897487681822e-17,0.0002771276,-3.4991626406716855e-10,,
394,0.0003331466801672609,8.857017881179943e-17,0.0002771276,-3.7818179163230894e-10,,
395,0.000333186829765183,8.84831113418905e-17,0.0002771276,-4.0644721919744947e-10,,
396,0.0003332266266976207,8.814745718196758e-17,0.0002771277,-4.3471277696544813e-10,,
397,0.00033326610174003933,8.814885542806197e-17,0.0002771277,-4.629782712307526e-10,,
398,0.0003333054197109958,8.812091617917523e-17,0.0002771277,-4.912437915188035e-10,,
399,0.0003333446,8.8049e-17,0.0002771277,-5.19509291151219e-10,,
